-258,-26,-2014,25088,174950648
-260,-25,-2017,25088,174951879
-261,-27,-2014,25600,174953110
-264,-26,-2014,25088,174954341
-264,-23,-2015,25600,174955572
-260,-26,-2017,25600,174956803
-260,-24,-2019,25088,174958034
-259,-29,-2013,25088,174959266
-261,-26,-2011,25088,174960498
-264,-27,-2010,25600,174961730
-263,-28,-2012,25088,174962966
-262,-26,-2016,25088,174964202
-264,-25,-2017,25600,174965438
-263,-24,-2020,25600,174966674
